Latitude,Longitude,Date,MODIS_Tile,MOD13Q1_061_Line_Y_250m,MOD13Q1_061_Sample_X_250m,MOD13Q1_061__250m_16_days_EVI,MOD13Q1_061__250m_16_days_NDVI,MOD13Q1_061__250m_16_days_VI_Quality,MOD13Q1_061__250m_16_days_VI_Quality_bitmask,MOD13Q1_061__250m_16_days_VI_Quality_MODLAND,MOD13Q1_061__250m_16_days_VI_Quality_MODLAND_Description,MOD13Q1_061__250m_16_days_VI_Quality_VI_Usefulness,MOD13Q1_061__250m_16_days_VI_Quality_VI_Usefulness_Description,MOD13Q1_061__250m_16_days_VI_Quality_Aerosol_Quantity,MOD13Q1_061__250m_16_days_VI_Quality_Aerosol_Quantity_Description,MOD13Q1_061__250m_16_days_VI_Quality_Adjacent_cloud_detected,MOD13Q1_061__250m_16_days_VI_Quality_Adjacent_cloud_detected_Description,MOD13Q1_061__250m_16_days_VI_Quality_Atmosphere_BRDF_Correction,MOD13Q1_061__250m_16_days_VI_Quality_Atmosphere_BRDF_Correction_Description,MOD13Q1_061__250m_16_days_VI_Quality_Mixed_Clouds,MOD13Q1_061__250m_16_days_VI_Quality_Mixed_Clouds_Description,MOD13Q1_061__250m_16_days_VI_Quality_Land/Water_Mask,MOD13Q1_061__250m_16_days_VI_Quality_Land/Water_Mask_Description,MOD13Q1_061__250m_16_days_VI_Quality_Possible_snow/ice,MOD13Q1_061__250m_16_days_VI_Quality_Possible_snow/ice_Description,MOD13Q1_061__250m_16_days_VI_Quality_Possible_shadow,MOD13Q1_061__250m_16_days_VI_Quality_Possible_shadow_Description
-20.3333333333333,-24.3333333333333,2020-11-16,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2020-12-02,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2020-12-18,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2021-01-01,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2021-01-17,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2021-02-02,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2021-02-18,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2021-03-06,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2021-03-22,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2021-04-07,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2021-04-23,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2021-05-09,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2021-05-25,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2021-06-10,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2021-06-26,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2021-07-12,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2021-07-28,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2021-08-13,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2021-08-29,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2021-09-14,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2021-09-30,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2021-10-16,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2021-11-01,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2021-11-17,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2021-12-03,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2021-12-19,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2022-01-01,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2022-01-17,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2022-02-02,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2022-02-18,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2022-03-06,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2022-03-22,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2022-04-07,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2022-04-23,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2022-05-09,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2022-05-25,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2022-06-10,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2022-06-26,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2022-07-12,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2022-07-28,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2022-08-13,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2022-08-29,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2022-09-14,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2022-09-30,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2022-10-16,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2022-11-01,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2022-11-17,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2022-12-03,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2022-12-19,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2023-01-01,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2023-01-17,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2023-02-02,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2023-02-18,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2023-03-06,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2023-03-22,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2023-04-07,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2023-04-23,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2023-05-09,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2023-05-25,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2023-06-10,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2023-06-26,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2023-07-12,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2023-07-28,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2023-08-13,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
